,Overall,Bib,Name,Time
643,644,32536,Michael Schiebout,04:21:54
644,644,33456,Steve Troxel,04:21:54
645,646,33511,Keith Hoelzeman,04:22:03
646,647,30994,Michael Reddish,04:22:05
647,648,31295,Bob Farris,04:22:06
648,649,31522,Randy Mccloud,04:22:10
649,650,31521,Mckenzie Mccloud,04:22:11
650,651,30653,Sean Burns,04:22:12
651,652,32722,Cameron Snook,04:22:17
652,653,30610,Iliana Osterholt,04:22:19
653,654,31600,Shannon Keller,04:22:23
654,655,31510,Ariel Robinson,04:22:25
655,656,30583,Caitlin Reilly,04:22:27
656,657,30856,Wendy Blank,04:22:31
657,658,31096,Tristan Perry,04:22:33
658,659,31273,Pedro Madeira,04:22:41
659,660,31020,Mark Schenkel,04:22:44
660,661,31566,Butch Whitworth,04:22:51
661,662,31475,Blake Cortner,04:22:53
662,663,31387,Rachel Padalino,04:22:56
663,664,31430,Arial Ruble,04:22:58
664,665,31327,Daniel Mccaslin,04:23:04
665,666,33703,John Jones,04:23:05
666,667,30361,Chase Hoyt,04:23:08
667,668,31611,Joanna Libby,04:23:13
668,669,31650,Stephanie Kurchack,04:23:25
669,670,30264,Michael Passaro,04:23:30
670,671,30643,Christian Yonkoski,04:23:38
671,672,33104,Chase Snider,04:23:40
672,673,30933,Jared Matsunaga,04:23:41
673,674,30334,Chris Stotler,04:23:54
674,675,31426,Torrey Wiley,04:24:02
675,676,30712,Katrin Sames,04:24:07
676,676,31417,Brian Pranske,04:24:07
677,678,31971,Jacob Simpson,04:24:12
678,679,31809,Teresa Osgood,04:24:13
679,680,30552,Juraj Maksi,04:24:14
680,680,30842,Jill Ryan,04:24:14
681,682,31350,Stephen Jernigan,04:24:17
682,683,30589,Kenneth Frazier,04:24:23
683,684,31311,Ryan Houthoofd,04:24:25
684,685,31012,Bradley Rodgers,04:24:33
685,686,31147,Melissa Spahar,04:24:36
686,687,32202,Matt Gould,04:24:40
687,688,31908,Joshua Carlucci,04:24:41
688,689,30732,Chris Hall,04:24:43
689,690,32187,Scott Benson,04:24:47
690,691,30637,Ashley Lureen,04:24:49
691,692,31368,Evan Brown,04:24:54
692,693,32196,Laura Winalski,04:24:58
693,693,31491,Kaitlin Heck,04:24:58
694,693,30424,Jamie Schuer,04:24:58
695,693,31939,Stephanie Shipley,04:24:58
696,697,30516,Lauro Ortiz,04:25:03
697,698,30896,Lee Schmidt,04:25:04
698,699,31418,Sheryl Lewis,04:25:06
699,699,31534,Paul Barbeau,04:25:06
700,701,30398,Tony Giannone,04:25:11
701,702,31441,Timothy Scott,04:25:18
702,703,31238,Heather Smith,04:25:26
703,703,31500,Jennifer Bauer,04:25:26
704,705,30979,Clay Dolatowski,04:25:30
705,706,33500,Kevin Horrigan,04:25:36
706,707,517,Dan Albert,04:25:38
707,708,33639,Marla Albert,04:25:40
708,709,31364,Chris Hegwood,04:25:47
709,710,31047,Amy Cook,04:25:49
710,711,33638,Patrick Paolini,04:25:52
711,712,30404,Ian Shoup,04:25:55
712,713,30499,Trace Cline,04:25:56
713,714,30291,Garrett Davis,04:26:02
714,715,30639,David Martinez-Bulla,04:26:03
715,716,32124,Patrick Neuman,04:26:04
716,717,31338,Chris Miller,04:26:05
717,718,32056,Kyle Feeley,04:26:07
718,719,31163,Elizabeth Webb,04:26:17
719,720,30951,Jennifer Drury,04:26:19
720,721,31119,Kelsey Smith,04:26:21
721,722,30764,Stephen Dunkley,04:26:24
722,723,32016,Malachi Gandy,04:26:25
723,724,30567,Kristina Selters,04:26:34
724,725,30726,Sara Schulz,04:26:52
725,726,31447,Erin Haris,04:27:07
726,727,30850,Koji Takeda,04:27:20
727,728,31367,Ankur Lal,04:27:21
728,729,31701,Wyatt Surbey,04:27:23
729,729,31243,Allison Taylor,04:27:23
730,731,33538,Luca Mandrioli,04:27:24
731,732,32161,Carly Chianese,04:27:25
732,733,31406,Dave Sullivan,04:27:28
733,734,32047,James Greer,04:27:36
734,735,31429,Sean Smith,04:27:39
735,736,30537,Art Blanchford,04:27:50
736,737,31440,Cindy Akins,04:27:52
737,738,32085,Beth Gartland,04:27:55
738,738,31885,William Gunn,04:27:55
739,740,31878,Allison Gough,04:28:04
740,741,31545,Stephanie Sokolowski,04:28:05
741,742,30686,Ericca Whitt,04:28:15
742,743,31374,Brittney Mcdaniel,04:28:19
743,744,31125,Grace Sims,04:28:23
744,745,31567,Dennis Norman,04:28:30
745,746,30754,Charles Newnam,04:28:31
746,747,30524,Greg Burress,04:28:33
747,748,32112,Bibiana Rincon,04:28:37
748,749,30618,Greg Van Patten,04:28:38
749,750,30026,John Ramsay,04:28:45
750,751,30191,Ronald Woodall,04:28:54
751,752,31264,Stacy Gagne,04:29:00
752,752,30832,Theresa Lyon,04:29:00
753,754,31244,Lierin Rossman,04:29:02
754,755,31263,Stephen Vought,04:29:08
755,756,33521,Leah Holsclaw,04:29:19
756,757,31697,Megan Welu,04:29:20
757,757,31530,Elizabeth Brown,04:29:20
758,759,31432,Wesley Tyus,04:29:32
759,760,30783,Patrick Wilkens,04:29:38
760,761,30824,Joel Reader,04:29:42
761,761,31135,Paul Lyons,04:29:42
762,763,31451,Rene Aldrich,04:29:48
763,764,31061,Kimberly Berry,04:29:50
764,765,33548,Kevin O'Connor,04:29:51
765,766,31251,Rebecca Laird,04:29:52
766,767,31532,Keith Weghorst,04:29:54
767,768,33066,Hillary Bendert,04:29:57
768,769,31695,Ranjan Mehta,04:30:15
769,770,30514,Timothy Ford,04:30:16
770,771,33657,Laurie Rice,04:30:19
771,772,33533,Ken Myers,04:30:20
772,773,520,Brett Smith,04:30:34
773,774,31154,Rob Goeckermann,04:30:36
774,775,31148,Kristy Theisen,04:30:52
775,776,33523,Allison Axness,04:30:58
776,776,33529,Nicole Moffitt,04:30:58
777,776,31180,Melissa Hoggard,04:30:58
778,776,33528,Vanessa Foy,04:30:58
779,776,33573,Anne Norsted,04:30:58
780,781,30571,Tommy Condon,04:31:09
781,781,31391,Francine Gibson,04:31:09
782,783,31239,Austin Lively,04:31:11
783,784,32033,Chelsea Walbridge,04:31:13
784,784,32034,Evan Walbridge,04:31:13
785,784,31172,Peter Jourgensen,04:31:13
786,787,30632,Logan Luker,04:31:15
787,788,31966,Gwen Tuck,04:31:27
788,789,32054,Heather Harms,04:31:29
789,790,31568,Sokol Vari,04:31:31
790,790,30377,Jessica Krimmel,04:31:31
791,792,31901,Aaron Mccarley,04:31:32
792,793,31179,Joan Swearingen,04:31:41
793,794,33658,Carl Dunphy,04:31:42
794,795,30553,Joel Wren,04:31:51
795,796,31152,Martin Rochette,04:31:58
796,797,32064,Trevor Kramer,04:32:00
797,797,31004,Kevin Nielsen,04:32:00
798,799,31222,Grant Barrett,04:32:02
799,799,31590,Florence Mcgraw,04:32:02
800,801,33284,Marie Fisher,04:32:20
801,801,31538,Kristi Marcera,04:32:20
802,803,32019,Liz Huntley,04:32:25
803,804,31890,Kristen Long,04:32:29
804,805,33577,Bryce Cosby,04:32:34
805,806,30745,Joey Tappon,04:32:43
806,807,31855,Lisa Johnson,04:32:45
807,807,31886,Marcus Wasilevich,04:32:45
808,809,31250,Caroline Limbaugh,04:32:46
809,810,30837,Sylvia Claire Jaworski,04:32:49
810,811,31524,Alyssa Rysdyk,04:32:51
811,811,31523,Emily Hagerman,04:32:51
812,813,31052,Deb Fleck,04:32:52
813,814,31185,Hannah Plunkett,04:32:58
814,815,31183,Emily Burgett,04:33:10
815,815,31084,Chris Daniel,04:33:10
816,817,32750,Joel Sosebee,04:33:26
817,818,30349,Caroline Ruttenberg,04:33:27
818,819,31452,Tien Nguyen,04:33:41
819,819,32100,Aaron Turley,04:33:41
820,821,30113,Scott Bell,04:33:52
821,822,30663,Tim Powers,04:33:53
822,823,526,Larry Epps,04:33:55
823,824,32746,Emily Hanner,04:33:57
824,825,31921,Mckenzie Renshaw,04:34:06
825,826,32734,Steven Sloan,04:34:07
826,826,32736,Kelsey Shaw,04:34:07
827,828,32568,Brittany Dernberger,04:34:13
828,828,32780,Stephanie Phelps,04:34:13
829,830,31832,Nicole Cochran,04:34:14
830,831,30730,Shawn Loy,04:34:15
831,832,30860,Erin Soedt,04:34:19
832,833,30884,Robert Garza,04:34:24
833,834,32089,Lexa Mclauchlin,04:34:28
834,835,31643,Will Deisley,04:34:32
835,836,32035,Shelby Mitchell,04:34:33
836,836,32083,Marisa Stahl,04:34:33
837,838,30939,Dallas Smith,04:34:37
838,839,30677,Ranae Cirrincione,04:34:42
839,840,32162,Katherine Lew,04:34:45
840,841,31192,Brad Hirsch,04:34:46
841,842,31193,Eve Mills,04:34:49
842,842,33213,Kevin Davenport,04:34:49
843,844,30861,Jeffrey Baumann,04:34:58
844,844,31254,Evan Phillips,04:34:58
845,846,32137,Connally Sasser,04:35:05
846,847,31276,Luis Luevanos,04:35:06
847,848,32244,Sara Kate Harbarger,04:35:07
848,849,31437,Brad Cairns,04:35:08
849,850,32217,Patrick Scully,04:35:21
850,851,31487,Hunter Newby,04:35:22
851,852,31626,Anna Childers,04:35:24
852,853,31214,Morghan Jameson,04:35:33
853,853,31201,Rachael Jameson,04:35:33
854,855,31811,Taylor Randall,04:35:40
855,856,31070,Maxxwell Lebiecki,04:35:42
856,857,30965,Terry Dietzler,04:35:47
857,858,30999,Trista Gunderman,04:35:51
858,859,33501,Chris Strickland,04:35:55
859,860,31424,Thomas Lubeck,04:36:01
860,861,33132,Andrea Burchett,04:36:10
861,862,31658,Karen Wendler,04:36:12
862,863,33586,Konstance Carlisle,04:36:15
863,864,30128,Chris Zborowski,04:36:18
864,865,32716,Kylie Watts,04:36:22
865,865,32714,Megan Wingo,04:36:22
866,867,30666,Joshua Wegner,04:36:24
867,868,31651,Lily Cummings,04:36:25
868,869,30924,Jeremy Smith,04:36:34
869,869,30926,Denise Hiuga,04:36:34
870,869,31870,Regina Hodge,04:36:34
871,872,31187,Christopher Keelan,04:36:39
872,873,31015,Andy Heck,04:36:40
873,874,31334,Brett Stanger,04:36:56
874,875,32205,Anna Harris,04:37:08
875,876,31620,Tina Errthum,04:37:19
876,876,31245,Chris Koverman,04:37:19
877,878,31828,Katherine Didonato,04:37:25
878,879,31937,Erin Cantwell,04:37:26
879,880,32088,Grant Vankirk,04:37:38
880,881,33553,Christa Casey,04:37:46
881,882,31408,Jennifer Adams,04:37:53
882,883,31105,Jake Smrekar,04:38:00
883,883,30946,Mike Lord,04:38:00
884,885,31431,Brandon Ward,04:38:01
885,886,32516,Ryan Gallagher,04:38:04
886,887,31018,Jorge Mendoza,04:38:15
887,888,31428,Lynette Mccloud,04:38:16
888,888,31197,Kristin Johnson,04:38:16
889,890,31233,Jacob Rossman,04:38:18
890,890,31021,Paul Geffken,04:38:18
891,890,31378,Mike Dwyer,04:38:18
892,893,32065,Alex Tolbert,04:38:24
893,893,31216,Natalie Clark,04:38:24
894,895,31195,Erica Veil,04:38:31
895,896,32263,Justina Murphy,04:38:32
896,897,33247,Elizabeth Strom,04:38:56
897,898,32720,Gina Simpson,04:38:59
898,899,30862,Steve Virgo,04:39:00
899,900,31098,Carrie Terlecky,04:39:02
900,901,31302,Taylor Howard,04:39:04
901,902,31031,Frank Lopez,04:39:08
902,903,32121,Katie Auld,04:39:10
903,904,31687,Shanna Monahan,04:39:13
904,904,32171,Lydia Rialland,04:39:13
905,906,32053,Vic Duggan,04:39:16
906,907,31200,Catherine Roebuck,04:39:18
907,908,32069,Barry Hurst,04:39:20
908,909,33720,Garrett Aune,04:39:23
909,910,33507,Jeff Teeters,04:39:27
910,911,31422,Preston Campbell,04:39:29
911,911,31203,Brooke Campbell,04:39:29
912,913,31283,Chris Gaffney,04:39:35
913,914,30244,Hannah Beasley,04:39:43
914,915,30966,Jaclyn Serafin,04:39:57
915,916,31923,Christopher Heltzel,04:39:58
916,917,30972,Ann Sauer,04:40:04
917,918,32946,Lauren Keyandwy,04:40:06
918,919,525,Gerald Tarlton,04:40:08
919,920,32958,Christy Benningfield,04:40:11
920,920,31435,Connie Clarke,04:40:11
921,920,31230,Darryl Pea,04:40:11
922,923,30991,Paul Rolland,04:40:12
923,924,30789,Monica Espey,04:40:20
924,925,31072,Allie Parker,04:40:44
925,926,32127,John Renfroe,04:40:47
926,927,30810,Danny Sarnowski,04:40:50
927,928,30989,Pablo Ignacio Rodriguez Gonzalez,04:40:53
928,929,33555,Luke Catledge,04:41:04
929,930,30683,Brenton Graham,04:41:06
930,931,30012,Holly Friedlander,04:41:07
931,931,30654,Erin Mick,04:41:07
932,931,31678,Nicole Olson,04:41:07
933,934,33509,Jonathan Krebs,04:41:08
934,935,33188,Shane Malek,04:41:10
935,936,31525,Scott Litwin,04:41:14
936,937,32086,Garrett Maiolo,04:41:16
937,938,32039,Phil Hunt,04:41:25
938,938,32043,Dave Thibodeau,04:41:25
939,940,31247,Andrew Currier,04:41:28
940,941,31040,Rich Demarais,04:41:31
941,941,31384,Todd Fipps,04:41:31
942,943,32308,Bea Benavides,04:41:35
943,944,31849,Miguel Anguiano,04:41:37
944,945,31520,Stephanie Nidiffer,04:41:39
945,945,31234,Cole Griffin,04:41:39
946,945,31335,Ashley Dicks,04:41:39
947,948,31319,Grace Bennett,04:41:46
948,949,30777,Ev Reb,04:41:47
949,950,32008,Dana Devore,04:42:03
950,951,31826,Monica Smith,04:42:05
951,952,30478,Ashley Baltes,04:42:06
952,953,31789,Sinead Mclaughlin,04:42:10
953,954,32756,Kyle Kraemer,04:42:13
954,955,32220,Morgan Markley,04:42:31
955,956,33584,Jane Carlisle,04:42:50
956,957,31433,Ryne Stokes,04:42:51
957,958,31124,Justin Stewart,04:42:54
958,959,31090,Tori Levy,04:42:55
959,960,32300,Linsey Timen,04:42:56
960,961,30597,Amanda Dale,04:43:02
961,961,31618,Brad Piepenbrink,04:43:02
962,963,31698,Anthony Southerland,04:43:11
963,964,32158,Erick Shultz,04:43:14
964,964,31684,Rachel Baxter,04:43:14
965,966,31227,Amy Blum,04:43:16
966,967,31742,Hannah Bibb,04:43:17
967,968,31734,John Rach,04:43:18
968,969,31275,James Mcnichols,04:43:23
969,970,32007,Lynn Roberts,04:43:35
970,971,31864,Abby Depriest,04:43:37
971,972,30660,Nathan Nooner,04:43:46
972,972,31654,Allison Shartzer,04:43:46
973,974,31833,Fernando Avalos,04:43:48
974,975,30676,Natalie Converse,04:43:51
975,976,31076,Donna England,04:43:56
976,977,30206,Robert Storey,04:43:57
977,978,32200,Shawn Walsh,04:43:58
978,979,30548,Mark Scrivner,04:44:05
979,980,32164,Renee Sannan,04:44:07
980,980,30467,Jennifer Priest,04:44:07
981,982,31402,Blair Hollis,04:44:13
982,983,31820,Joey Msall,04:44:16
983,984,30825,Reuben Sliva,04:44:22
984,985,30509,Susan Ashworth,04:44:28
985,986,32165,Nena Guin,04:44:36
986,987,32134,Alan George,04:44:37
987,988,31517,Dolores Lucas,04:44:39
988,989,30525,Dennis Zaborac,04:44:40
989,990,31242,Kirk Gripenstraw,04:44:48
990,991,31248,Tara Adams-Trueblood,04:44:49
991,991,31255,Fred Dummar,04:44:49
992,991,30513,Troy Grimes,04:44:49
993,994,30863,Anders Lindquist,04:44:50
994,995,31258,Rhiana Sherwood,04:44:52
995,996,31213,Neal Gulkis,04:44:57
996,997,30242,Chris Hodges,04:44:58
997,998,31688,Kevin Gunn,04:45:04
998,999,31308,Daisuke Katagiri,04:45:09
999,999,32014,Lindsay Mcsweeney,04:45:09
1000,1001,32084,Sarah Farrow,04:45:11
1001,1001,31555,Scott Boettcher,04:45:11
1002,1003,31133,Isaac Fowler,04:45:18
1003,1003,32228,Nathan Fowler,04:45:18
1004,1005,32021,Jonerik Livingston,04:45:33
1005,1005,32772,Katherine Troxell,04:45:33
1006,1005,32786,Julie Austin,04:45:33
1007,1008,32672,Chelsea Blankinship,04:45:34
1008,1009,32149,Marisa Gonzales,04:45:35
1009,1010,30859,Ryan Lykins,04:45:36
1010,1010,31267,Christopher Groskaufmanis,04:45:36
1011,1012,30803,Julie Landrum,04:45:42
1012,1013,30015,Jennifer Erausquin,04:45:53
1013,1014,31543,Steven Titzer,04:45:56
1014,1015,30596,Randy Harris,04:45:57
1015,1016,30564,Barry Hamilton,04:46:03
1016,1017,31616,Sarah Jurgensmeyer,04:46:10
1017,1018,31002,Sally Denoma,04:46:12
1018,1019,30746,Maggie Pelz,04:46:14
1019,1020,30062,Adam Allie,04:46:15
1020,1021,31646,Kevin Sandall,04:46:18
1021,1022,30817,Ashley Flynn,04:46:28
1022,1023,32229,Amanda Martin,04:46:29
1023,1024,33498,Ricky Krisle,04:46:37
1024,1025,31776,Cindy Thompson,04:46:39
1025,1026,30766,Maxwell Tebos,04:46:44
1026,1027,30829,Samuel Tebos,04:46:45
1027,1027,31219,Jill Tebos,04:46:45
1028,1027,30765,Gabriel Tebos,04:46:45
1029,1030,33542,Dayquan Julienne,04:46:49
1030,1031,30533,Ralph Arvizu,04:46:50
1031,1032,30204,Bradley Thompson,04:47:00
1032,1032,521,Pallie Jones,04:47:00
1033,1034,31508,Abi Gearing,04:47:01
1034,1035,30599,Ryan Morgan,04:47:04
1035,1036,30373,Peter Hunt,04:47:22
1036,1037,30109,Joe Kiley,04:47:29
1037,1038,31880,Anky Lam,04:47:30
1038,1039,33642,Lisa Greenbaum,04:47:41
1039,1040,31317,Katie Hall,04:47:45
1040,1041,31587,Radnee Anib,04:47:47
1041,1042,33581,Luke Diehl,04:47:54
1042,1043,30913,James Pottmeyer,04:47:58
1043,1044,31996,Amanda Miller,04:48:01
1044,1044,33344,Lael Humble,04:48:01
1045,1046,31279,Robert Demaio,04:48:03
1046,1047,31280,Jenny Denkler,04:48:04
1047,1048,31636,Julia Mackendrick,04:48:06
1048,1049,31278,Walter Perry,04:48:07
1049,1050,30855,Kathleen Kelly,04:48:18
1050,1051,31782,Robert Hartley,04:48:25
1051,1052,30359,Curtis Marshall,04:48:29
1052,1053,30306,William Johnson,04:48:44
1053,1054,31894,Bhaviksha Ranchod,04:48:50
1054,1054,31669,Angie Koonin,04:48:50
1055,1054,31865,Zach Lemke,04:48:50
1056,1057,32612,Kimberley Mckenzie,04:48:51
1057,1058,31619,Gwenthian Hewitt,04:48:53
1058,1059,32023,Cheryl Doucette,04:48:56
1059,1060,31670,Nick Alexander,04:49:00
1060,1061,30792,Jon Winchester,04:49:06
1061,1062,31232,Jonathan Nall,04:49:11
1062,1063,32114,Kimberly Knox,04:49:12
1063,1064,32020,Allison Capps,04:49:13
1064,1065,31088,Melissa Katzer,04:49:21
1065,1066,30910,Chad Koyama,04:49:27
1066,1066,31552,Matt Simmons,04:49:27
1067,1068,30752,Anna Jones,04:49:28
1068,1069,32306,William Farner,04:49:37
1069,1070,31401,Kayley Byl,04:49:39
1070,1071,32028,Drew Reynolds,04:49:42
1071,1072,32314,Rachel Clardy,04:49:47
1072,1073,32816,Jonathan Wilson,04:49:48
1073,1074,30901,Jonathan Binkley,04:49:55
1074,1075,31449,Patty Singley,04:50:00
1075,1075,31896,Akihito Ishiwatari,04:50:00
1076,1077,32209,Claudio Chittaro,04:50:02
1077,1078,31006,Paula Carter,04:50:03
1078,1079,31906,Candace Schutt,04:50:04
1079,1080,31057,Bill Hopkins,04:50:06
1080,1081,31774,Lexi Loving,04:50:07
1081,1082,32820,Lori Brown,04:50:09
1082,1083,33547,Frans Tegroen,04:50:10
1083,1084,31637,Bob Cornell,04:50:17
1084,1085,31174,Ionela Halke,04:50:18
1085,1086,30002,Stephanie Plese,04:50:19
1086,1087,31563,Jessica Speers,04:50:29
1087,1088,31956,Stephanie Goeckermann,04:50:32
1088,1089,31081,Ellen Judy,04:50:36
1089,1089,31851,Alexis Melloy,04:50:36
1090,1091,31531,Karen Langer,04:50:40
1091,1092,32030,Anna Danals,04:50:55
1092,1093,32390,Nick Qin,04:50:56
1093,1094,31814,Andrea Griswold,04:51:00
1094,1095,32235,Alayne Klopp,04:51:04
1095,1096,32596,Hao Wang,04:51:05
1096,1097,30849,Ryan Beaird,04:51:06
1097,1097,32176,Aly Beaird,04:51:06
1098,1099,31869,Mary Kay Shigo,04:51:20
1099,1100,33221,Allyson Schuchert,04:51:27
1100,1101,30376,Oryvie Johnson,04:51:32
1101,1101,32240,Mary David,04:51:32
1102,1103,33526,Roberto Mello,04:51:38
1103,1104,30729,Michael Pietrzykowski,04:51:40
1104,1105,31542,Stacy Bagal,04:51:53
1105,1106,30647,Thomas Brim-Edwards,04:52:05
1106,1107,32686,Ben Warren,04:52:07
1107,1108,32077,Amy Frank,04:52:12
1108,1109,30200,Ross Burke,04:52:25
1109,1110,31621,Bart Quale,04:52:28
1110,1110,31411,Mark Halverson,04:52:28
1111,1112,31412,Kendra Halverson,04:52:29
1112,1112,31425,Tim Kotlowski,04:52:29
1113,1114,32317,Jesica Watkins,04:52:38
1114,1115,30297,Jimmy Nicolas,04:52:39
1115,1115,31639,James Shepherd,04:52:39
1116,1117,33593,Bridget Peberdy,04:52:41
1117,1118,31463,Ken Oeser,04:52:46
1118,1119,30895,Jordan Paris,04:52:58
1119,1120,30364,John Johnson,04:53:05
1120,1121,32163,Kimberly Pitts,04:53:20
1121,1122,31445,Bobby Newman,04:53:21
1122,1122,33042,Caroline Davis,04:53:21
1123,1124,31790,Gary Dibble,04:53:26
1124,1124,31208,Cameron Willoughby,04:53:26
1125,1126,538,James Evans,04:53:39
1126,1127,30544,Tim Guider,04:53:40
1127,1128,33394,Kurt Schuettinger,04:53:47
1128,1129,30958,Evan Allie,04:53:51
1129,1130,33064,Lily Albright,04:53:55
1130,1131,32247,Jarrod Cordel,04:54:02
1131,1132,33167,Jeffrey Mercer,04:54:03
1132,1133,33160,Rodney Ragland,04:54:13
1133,1133,31614,Tiffany Yiatras,04:54:13
1134,1135,31784,Karen Stummer,04:54:20
1135,1136,32027,Evan Shinar,04:54:22
1136,1137,31845,Matthew Conwell,04:54:29
1137,1138,31159,Janette Wheeler,04:54:31
1138,1139,30027,Tommy Clark,04:54:37
1139,1140,32258,Chip Rebadow,04:54:41
1140,1141,31017,Holly Huston,04:54:42
1141,1142,32129,Dana Long,04:54:45
1142,1143,31272,Josh Mcquillan,04:54:50
1143,1143,31783,Wendy Christofferson,04:54:50
1144,1145,33565,John Armour,04:54:55
1145,1146,31483,Jamie Yancey,04:54:59
1146,1147,30549,John Strohm,04:55:05
1147,1148,33653,Danny Mogan,04:55:06
1148,1149,31882,Ricky Lam,04:55:08
1149,1149,30982,James King,04:55:08
1150,1151,32190,Mindi Whittaker,04:55:09
1151,1151,31982,Gabby Hernandez,04:55:09
1152,1153,522,Larry Phillips,04:55:18
1153,1154,32117,Isil Smith,04:55:23
1154,1155,31073,David Puck,04:55:28
1155,1156,33556,Mary Gore,04:55:32
1156,1157,31992,Tonya Bradford,04:55:35
1157,1158,31298,Jessica Smiley,04:55:45
1158,1159,31754,Fabio Marri,04:55:46
1159,1160,31913,Joel Mensch,04:55:56
1160,1161,31793,Meghan Marano,04:55:57
1161,1162,32009,Mary Grace Eades,04:55:58
1162,1163,32146,Cyndi Stringham,04:56:01
1163,1164,31549,Scott Foster,04:56:06
1164,1165,33520,Russell Durdunji,04:56:11
1165,1165,31339,Chris Root,04:56:11
1166,1167,32276,Mackenzie Gorthy,04:56:14
1167,1167,32277,Brook Plato,04:56:14
1168,1169,33508,Sota Kibe,04:56:15
1169,1170,30351,Xiaoming Jin,04:56:21
1170,1170,33676,Julia Roseman,04:56:21
1171,1172,31204,Nick Huston,04:56:23
1172,1173,31950,William Weger,04:56:27
1173,1174,30551,Jeremy Greer,04:56:34
1174,1175,32238,George Lien,04:56:36
1175,1176,32266,Michael Flynn,04:56:39
1176,1177,33256,Grace Lee,04:56:41
1177,1178,32706,Samuel Vasquez,04:56:42
1178,1178,31173,Kevin Gerner,04:56:42
1179,1180,31415,Amanda Swerdlow,04:56:45
1180,1181,30701,Patricio Gavilan,04:56:47
1181,1182,31841,Ryan Hathaway,04:56:50
1182,1182,31840,Sarah Fustin,04:56:50
1183,1184,31706,Erin Dahlin,04:56:51
1184,1184,31186,Brian Cotter,04:56:51
1185,1186,31689,Maureen Dunnagan,04:56:52
1186,1187,31874,Chuck Cook,04:57:06
1187,1188,33046,Elizabeth Russell,04:57:11
1188,1189,32102,Lea Parsley,04:57:13
1189,1190,31911,Emily Langdon,04:57:15
1190,1191,32192,Vanessa Goodnight,04:57:17
1191,1192,30983,Gary Letchworth,04:57:21
1192,1193,30538,Denise Sauriol,04:57:26
1193,1194,31673,Sarah Oelker,04:57:27
1194,1195,31961,Matthew Dorian,04:57:39
1195,1196,32017,Mark Delegal,04:57:41
1196,1197,32041,Alexandria Spillman,04:57:42
1197,1198,32157,Kristen Kukla,04:57:44
1198,1199,31526,Stephen Mcingvale,04:57:54
1199,1200,31893,Joseph Saig,04:57:55
1200,1201,31644,Susan Gamble,04:57:58
1201,1202,31114,Scott Martineau,04:58:13
1202,1203,31127,Steven Herald,04:58:19
1203,1204,33572,David Cohen,04:58:20
1204,1205,30477,Jenny Lopez,04:58:21
1205,1206,32068,Ben Kinsey,04:58:36
1206,1206,33552,Rachel Mcafee,04:58:36
1207,1208,30235,Nghiem Le,04:58:38
1208,1209,33679,Lorena Perez,04:58:43
1209,1210,32313,Kristina Spillers,04:58:48
1210,1210,32900,Andrew Wentworth,04:58:48
1211,1212,33525,David Gress,04:58:51
1212,1213,30547,Justin Reed,04:58:54
1213,1214,31450,Jessica Johns,04:58:57
1214,1215,31003,John Riegel,04:59:05
1215,1216,31858,Brian Kampman,04:59:22
1216,1217,32740,Donald Halke Ii,04:59:25
1217,1217,32106,Ryan Dearbone,04:59:25
1218,1219,31898,Dawn Woolford,04:59:27
1219,1220,33503,Candice Byars,04:59:31
1220,1221,31582,Graciela Garcia,04:59:35
1221,1222,33678,Josh Wolter,04:59:37
1222,1222,33229,Timothy Dugan,04:59:37
1223,1224,32045,Eric Killgo,04:59:42
1224,1225,33484,Jenny Twaddell,04:59:47
1225,1226,32712,Melissa Lameka,04:59:54
1226,1226,33499,Kriste Sheft,04:59:54
1227,1228,32188,Alexandra Sanden,05:00:00
1228,1229,33417,Shreyas Patel,05:00:01
1229,1230,31680,Jennie Lipson,05:00:02
1230,1231,30934,Samuel Younger,05:00:04
1231,1232,33108,Kristen Puzzo,05:00:13
1232,1233,31385,Mahmud Brifkani,05:00:14
1233,1234,31063,Kyle Hirsch,05:00:15
1234,1235,32239,Pearson Lien,05:00:22
1235,1236,33709,Beth Sanders,05:00:24
1236,1237,32281,Kate Heid,05:00:30
1237,1238,33580,Mike Kumiyama,05:00:33
1238,1239,31722,Angela Whitley,05:00:34
1239,1240,31162,Kelsey Powell,05:00:37
1240,1241,31558,Jeremiah Farwell,05:00:39
1241,1241,31915,Cyrus Rhode Jr,05:00:39
1242,1243,31571,Chris Millea,05:00:49
1243,1244,33004,Megan Thompson,05:01:00
1244,1245,33588,Matt Valnoski,05:01:01
1245,1246,30984,Santiago Molina,05:01:03
1246,1247,33673,Matthew Voyles,05:01:05
1247,1248,31987,Joshua Govreau,05:01:37
1248,1249,33643,Barbara Evans,05:01:39
1249,1250,31786,Corrinne Rosquillo,05:01:48
1250,1251,32048,Eric Solomon,05:01:49
1251,1252,32237,Jennifer Johnson,05:01:54
1252,1253,31691,Savannah Van Loon,05:01:57
1253,1254,32004,Lee Cundiff,05:01:59
1254,1254,31692,Annelise Vaage,05:01:59
1255,1256,32101,Michelle Musser,05:02:00
1256,1257,32514,Jacqueline Kelly,05:02:01
1257,1258,32940,Dusty Akom,05:02:07
1258,1258,32938,Darlene Akom,05:02:07
1259,1260,31907,Hannah Moses,05:02:14
1260,1261,32766,Ron Trenkamp,05:02:19
1261,1262,30698,Walter Oehm,05:02:20
1262,1263,31572,Toby Samples,05:02:23
